id	Gene	SYMBOL
842	RANGRF	RANGRF
842	RYR2	RYR2
842	RYR2	RYR2
842	SCN10A	SCN10A
842	SCN10A	SCN10A
842	SCN1B	SCN1B
842	SCN1B	SCN1B
842	SCN2B	SCN2B
842	SCN2B	SCN2B
842	SCN3B	SCN3B
842	SCN3B	SCN3B
842	SCN4B	SCN4B
842	SCN4B	SCN4B
842	SLC22A5	SLC22A5
842	SLMAP	SLMAP
842	SLMAP	SLMAP
842	SNTA1	SNTA1
842	SNTA1	SNTA1
842	TRPM4	TRPM4
842	TRPM4	TRPM4
843	GNB5	GNB5
843	TANGO2	TANGO2
843	ANK2	ANK2
843	MLIP	MLIP
846	AARS	AARS
846	ABCA1	ABCA1
846	ABHD12	ABHD12
846	ACOX1	ACOX1
846	AGTPBP1	AGTPBP1
846	AGXT	AGXT
846	AIFM1	AIFM1
846	APOA1	APOA1
846	ATL1	ATL1
846	ATP1A1	ATP1A1
846	ATP7A	ATP7A
846	B4GALNT1	B4GALNT1
846	BCKDHB	BCKDHB
846	BICD2	BICD2
846	BSCL2	BSCL2
846	C1orf194	C1orf194
846	CADM3	CADM3
846	CHCHD10	CHCHD10
846	COQ7	COQ7
846	COX20	COX20
846	COX6A1	COX6A1
846	CPOX	CPOX
846	CYP27A1	CYP27A1
846	DCTN1	DCTN1
846	DHTKD1	DHTKD1
846	DHX9	DHX9
846	DNAJB2	DNAJB2
846	DNAJC3	DNAJC3
846	DNM2	DNM2
846	DNMT1	DNMT1
846	DRP2	DRP2
846	DST	DST
846	DYNC1H1	DYNC1H1
846	EGR2	EGR2
846	ELP1	ELP1
846	FBLN5	FBLN5
846	FGD4	FGD4
846	FIG4	FIG4
846	FXN	FXN
846	GALC	GALC
846	GAN	GAN
846	GARS	GARS
846	GBA2	GBA2
846	GBF1	GBF1
846	GDAP1	GDAP1
846	GJB1	GJB1
846	GNB4	GNB4
846	GSN	GSN
846	HARS	HARS
846	HEXA	HEXA
846	HEXB	HEXB
846	HINT1	HINT1
846	HK1	HK1
846	HMBS	HMBS
846	HSPB1	HSPB1
846	HSPB8	HSPB8
846	IARS2	IARS2
846	IGHMBP2	IGHMBP2
846	INF2	INF2
846	ITPR3	ITPR3
846	KIF1A	KIF1A
846	KIF5A	KIF5A
846	LITAF	LITAF
846	LMNA	LMNA
846	LRSAM1	LRSAM1
846	LYST	LYST
846	MAG	MAG
846	MCM3AP	MCM3AP
846	MFN2	MFN2
846	MMACHC	MMACHC
846	MME	MME
846	MORC2	MORC2
846	MPV17	MPV17
846	MPZ	MPZ
846	MT-ATP6	MT-ATP6
846	MTMR2	MTMR2
846	MTTP	MTTP
846	MYH14	MYH14
846	NAGA	NAGA
846	NDRG1	NDRG1
846	NEFH	NEFH
846	NEFL	NEFL
846	NEMF	NEMF
846	NGF	NGF
846	NTRK1	NTRK1
846	OPA1	OPA1
846	PDK3	PDK3
846	PDXK	PDXK
846	PDYN	PDYN
846	PEX10	PEX10
846	PEX7	PEX7
846	PIGB	PIGB
846	PLEKHG5	PLEKHG5
846	PLP1	PLP1
846	PMM2	PMM2
846	PMP2	PMP2
846	PMP22	PMP22
846	PNKP	PNKP
846	PNPLA6	PNPLA6
846	POLR3A	POLR3A
846	POLR3B	POLR3B
846	PPOX	PPOX
846	PRDM12	PRDM12
846	PRPS1	PRPS1
846	PRX	PRX
846	RAB7A	RAB7A
846	REEP1	REEP1
846	RETREG1	RETREG1
846	RTN2	RTN2
846	SACS	SACS
846	SARS	SARS
846	SBF1	SBF1
846	SBF2	SBF2
846	SCARB2	SCARB2
846	SCN10A	SCN10A
846	SCN11A	SCN11A
846	SCN9A	SCN9A
846	SCO2	SCO2
846	SEPT9	SEPT9
846	SETX	SETX
846	SH3TC2	SH3TC2
846	SIGMAR1	SIGMAR1
846	SLC12A6	SLC12A6
846	SLC25A19	SLC25A19
846	SLC25A46	SLC25A46
846	SLC52A2	SLC52A2
846	SLC52A3	SLC52A3
846	SLC5A6	SLC5A6
846	SLC5A7	SLC5A7
846	SMN1	SMN1
846	SORD	SORD
846	SPG11	SPG11
846	SPG7	SPG7
846	SPTAN1	SPTAN1
846	SPTBN4	SPTBN4
846	SPTLC1	SPTLC1
846	SPTLC2	SPTLC2
846	SURF1	SURF1
846	SYT2	SYT2
846	TECPR2	TECPR2
846	TFG	TFG
846	TRIM2	TRIM2
846	TRPV4	TRPV4
846	TTR	TTR
846	TYMP	TYMP
846	UBA1	UBA1
846	VAPB	VAPB
846	VCP	VCP
846	VRK1	VRK1
846	VWA1	VWA1
846	WARS	WARS
846	WNK1	WNK1
846	XK	XK
846	YARS	YARS
846	AAAS	AAAS
846	ABCD1	ABCD1
846	ADA2	ADA2
846	ADCY6	ADCY6
846	ADGRG6	ADGRG6
846	ADPRHL2	ADPRHL2
846	AFG3L2	AFG3L2
846	ALDH18A1	ALDH18A1
846	AMACR	AMACR
846	AMPD2	AMPD2
846	AP1S1	AP1S1
846	AP5Z1	AP5Z1
846	APTX	APTX
846	ARHGEF10	ARHGEF10
846	ARL6IP1	ARL6IP1
846	ARSA	ARSA
846	ASAH1	ASAH1
846	ATAD3A	ATAD3A
846	ATL3	ATL3
846	ATM	ATM
846	ATP13A2	ATP13A2
846	BAG3	BAG3
846	C12orf65	C12orf65
846	CAPN1	CAPN1
846	CD59	CD59
846	CLP1	CLP1
846	CNTNAP1	CNTNAP1
846	COA7	COA7
846	CTDP1	CTDP1
846	CYP2U1	CYP2U1
846	DARS2	DARS2
846	DEGS1	DEGS1
846	DGUOK	DGUOK
846	DHH	DHH
846	DMXL2	DMXL2
846	DSTYK	DSTYK
846	EMILIN1	EMILIN1
846	ERCC6	ERCC6
846	ERCC8	ERCC8
846	ETFDH	ETFDH
846	EXOSC3	EXOSC3
846	FA2H	FA2H
846	FAH	FAH
846	FAM126A	FAM126A
846	FBXO38	FBXO38
846	FDXR	FDXR
846	FICD	FICD
846	FLVCR1	FLVCR1
846	GJC2	GJC2
846	GLA	GLA
846	HADHA	HADHA
846	HADHB	HADHB
846	HPDL	HPDL
846	JAG1	JAG1
846	KCNA2	KCNA2
846	LRP12	LRP12
846	MAPK8IP3	MAPK8IP3
846	MFF	MFF
846	MT-RNR1	MT-RNR1
846	MT-TL1	MT-TL1
846	NARS	NARS
846	NDC1	NDC1
846	NDUFS6	NDUFS6
846	NFASC	NFASC
846	NUDT2	NUDT2
846	OPA3	OPA3
846	PDHA1	PDHA1
846	PHYH	PHYH
846	PIEZO2	PIEZO2
846	PIGG	PIGG
846	PLA2G16	PLA2G16
846	PLA2G6	PLA2G6
846	PNPT1	PNPT1
846	POLG	POLG
846	PRKCG	PRKCG
846	PRNP	PRNP
846	PSMC3	PSMC3
846	PTEN	PTEN
846	PTPN11	PTPN11
846	PTRH2	PTRH2
846	SAMD9L	SAMD9L
846	SCYL1	SCYL1
846	SOX10	SOX10
846	SPAST	SPAST
846	SUCLA2	SUCLA2
846	TBCE	TBCE
846	TDP1	TDP1
846	TRMT5	TRMT5
846	TRPA1	TRPA1
846	TTPA	TTPA
846	TUBB3	TUBB3
846	TWNK	TWNK
846	UCHL1	UCHL1
846	UQCRC1	UQCRC1
846	VPS13A	VPS13A
846	VPS13D	VPS13D
846	XPA	XPA
846	XRCC1	XRCC1
846	ZFYVE26	ZFYVE26
846	ABCC9	ABCC9
846	ACTC1	ACTC1
846	ACTN2	ACTN2
846	ALDH3A2	ALDH3A2
846	ANKRD1	ANKRD1
846	BRAF	BRAF
846	C19orf12	C19orf12
846	CACNB4	CACNB4
846	CASQ2	CASQ2
846	CAV3	CAV3
846	CCT5	CCT5
846	CLTCL1	CLTCL1
846	COQ8A	COQ8A
846	CRYAB	CRYAB
846	CSRP3	CSRP3
846	DCAF8	DCAF8
846	DES	DES
846	DMD	DMD
846	DSC2	DSC2
846	DSG2	DSG2
846	DSP	DSP
846	DTNA	DTNA
846	EMD	EMD
846	ERBB3	ERBB3
846	FGF14	FGF14
846	FKTN	FKTN
846	GAA	GAA
846	GATAD1	GATAD1
846	GLE1	GLE1
846	HOXD10	HOXD10
846	HRAS	HRAS
846	HSPB3	HSPB3
846	ITPR1	ITPR1
846	JPH2	JPH2
846	JUP	JUP
846	KARS	KARS
846	KCNA1	KCNA1
846	KCNC3	KCNC3
846	KIF1B	KIF1B
846	KLC2	KLC2
846	KRAS	KRAS
846	L1CAM	L1CAM
846	LAMA4	LAMA4
846	LAMP2	LAMP2
846	LAS1L	LAS1L
846	LDB3	LDB3
846	MAP2K1	MAP2K1
846	MAP2K2	MAP2K2
846	MARS	MARS
846	MED25	MED25
846	MRE11	MRE11
846	MT-ND6	MT-ND6
846	MYBPC3	MYBPC3
846	MYH6	MYH6
846	MYH7	MYH7
846	MYL2	MYL2
846	MYL3	MYL3
846	MYO9B	MYO9B
846	MYOZ2	MYOZ2
846	MYPN	MYPN
846	NAGLU	NAGLU
846	NEBL	NEBL
846	NEXN	NEXN
846	NIPA1	NIPA1
846	NOP56	NOP56
846	NOTCH2NL	NOTCH2NL
846	NRAS	NRAS
846	PCYT2	PCYT2
846	PDLIM3	PDLIM3
846	PKP2	PKP2
846	PLN	PLN
846	PRKAG2	PRKAG2
846	RAF1	RAF1
846	RBM20	RBM20
846	RFC1	RFC1
846	RIT1	RIT1
846	RYR2	RYR2
846	SCN5A	SCN5A
846	SCP2	SCP2
846	SELENOI	SELENOI
846	SGCD	SGCD
846	SIL1	SIL1
846	SLC13A3	SLC13A3
846	SLC1A3	SLC1A3
846	SLC52A1	SLC52A1
846	SOS1	SOS1
846	SPART	SPART
846	SPG21	SPG21
846	SPTBN2	SPTBN2
846	TAZ	TAZ
846	TCAP	TCAP
846	TMEM43	TMEM43
846	TNNC1	TNNC1
846	TNNI3	TNNI3
846	TNNT2	TNNT2
846	TPM1	TPM1
846	TTBK2	TTBK2
846	TTN	TTN
846	UBA5	UBA5
846	VCL	VCL
846	WASHC5	WASHC5
846	ZFYVE27	ZFYVE27
846	C1orf94	C1orf94
846	PLAA	PLAA
847	ABAT	ABAT
847	ACBD6	ACBD6
847	ACER3	ACER3
847	ACOX1	ACOX1
847	ACTB	ACTB
847	ADAR	ADAR
847	ADCY5	ADCY5
847	ALDH18A1	ALDH18A1
847	ANO3	ANO3
847	AP1S2	AP1S2
847	APTX	APTX
847	ARFGEF3	ARFGEF3
847	ARSA	ARSA
847	ARX	ARX
847	ASL	ASL
847	ATM	ATM
847	ATP13A2	ATP13A2
847	ATP1A2	ATP1A2
847	ATP1A3	ATP1A3
847	ATP5G3	ATP5G3
847	ATP7B	ATP7B
847	BCAP31	BCAP31
847	BCS1L	BCS1L
847	C19orf12	C19orf12
847	CACNA1A	CACNA1A
847	CACNA1G	CACNA1G
847	CACNB4	CACNB4
847	CAMK4	CAMK4
847	CLN3	CLN3
847	CLN5	CLN5
847	CLPB	CLPB
847	COASY	COASY
847	COX10	COX10
847	COX15	COX15
847	COX20	COX20
847	CSTB	CSTB
847	DCAF17	DCAF17
847	DDC	DDC
847	DHDDS	DHDDS
847	DLAT	DLAT
847	DLD	DLD
847	DNAJC12	DNAJC12
847	DNAJC6	DNAJC6
847	ECHS1	ECHS1
847	EIF2AK2	EIF2AK2
847	FA2H	FA2H
847	FBXO7	FBXO7
847	FITM2	FITM2
847	FOLR1	FOLR1
847	FOXG1	FOXG1
847	FOXRED1	FOXRED1
847	FTL	FTL
847	FUCA1	FUCA1
847	FXN	FXN
847	GBA	GBA
847	GCDH	GCDH
847	GCH1	GCH1
847	GJC2	GJC2
847	GLB1	GLB1
847	GLRA1	GLRA1
847	GLRB	GLRB
847	GM2A	GM2A
847	GNAL	GNAL
847	GNAO1	GNAO1
847	GNB1	GNB1
847	GRIN1	GRIN1
847	GTPBP2	GTPBP2
847	HCFC1	HCFC1
847	HECW2	HECW2
847	HEXA	HEXA
847	HIBCH	HIBCH
847	HNRNPH1	HNRNPH1
847	HPCA	HPCA
847	HPRT1	HPRT1
847	HSD17B10	HSD17B10
847	HSPD1	HSPD1
847	HTRA2	HTRA2
847	IFIH1	IFIH1
847	IMPDH2	IMPDH2
847	IRF2BPL	IRF2BPL
847	KCNA1	KCNA1
847	KCNMA1	KCNMA1
847	KCNQ2	KCNQ2
847	KCTD17	KCTD17
847	KIF1C	KIF1C
847	KMT2B	KMT2B
847	L2HGDH	L2HGDH
847	LRPPRC	LRPPRC
847	MARS2	MARS2
847	MECR	MECR
847	MED27	MED27
847	MRE11	MRE11
847	MTFMT	MTFMT
847	NDUFA1	NDUFA1
847	NDUFA10	NDUFA10
847	NDUFA12	NDUFA12
847	NDUFA2	NDUFA2
847	NDUFAF5	NDUFAF5
847	NDUFAF6	NDUFAF6
847	NDUFS1	NDUFS1
847	NDUFS4	NDUFS4
847	NDUFS7	NDUFS7
847	NDUFS8	NDUFS8
847	NDUFV1	NDUFV1
847	NGLY1	NGLY1
847	NKX2-1	NKX2-1
847	NKX6-2	NKX6-2
847	NPC1	NPC1
847	NPC2	NPC2
847	NUP54	NUP54
847	OPA3	OPA3
847	PANK2	PANK2
847	PCCA	PCCA
847	PCCB	PCCB
847	PDE10A	PDE10A
847	PDE2A	PDE2A
847	PDGFB	PDGFB
847	PDHA1	PDHA1
847	PDHX	PDHX
847	PET100	PET100
847	PINK1	PINK1
847	PLA2G6	PLA2G6
847	PNKD	PNKD
847	PNKP	PNKP
847	PNPT1	PNPT1
847	POLR3A	POLR3A
847	PRKN	PRKN
847	PRKRA	PRKRA
847	PRRT2	PRRT2
847	PTS	PTS
847	QDPR	QDPR
847	RAB39B	RAB39B
847	RNASEH2B	RNASEH2B
847	RNASEH2C	RNASEH2C
847	RNASET2	RNASET2
847	RNU7-1	RNU7-1
847	SAMHD1	SAMHD1
847	SCN1A	SCN1A
847	SCN8A	SCN8A
847	SERAC1	SERAC1
847	SETX	SETX
847	SGCE	SGCE
847	SHQ1	SHQ1
847	SLC16A2	SLC16A2
847	SLC18A2	SLC18A2
847	SLC19A3	SLC19A3
847	SLC20A2	SLC20A2
847	SLC2A1	SLC2A1
847	SLC30A10	SLC30A10
847	SLC30A9	SLC30A9
847	SLC39A14	SLC39A14
847	SLC6A3	SLC6A3
847	SLC6A8	SLC6A8
847	SNORD118	SNORD118
847	SPATA5L1	SPATA5L1
847	SPR	SPR
847	SQSTM1	SQSTM1
847	SUCLA2	SUCLA2
847	SUOX	SUOX
847	SURF1	SURF1
847	SYNJ1	SYNJ1
847	SYT1	SYT1
847	TAF1	TAF1
847	TARS2	TARS2
847	TBC1D24	TBC1D24
847	TH	TH
847	THAP1	THAP1
847	TIMM8A	TIMM8A
847	TMEM151A	TMEM151A
847	TOR1A	TOR1A
847	TPK1	TPK1
847	TREX1	TREX1
847	TSPOAP1	TSPOAP1
847	TUBB4A	TUBB4A
847	UBTF	UBTF
847	VAC14	VAC14
847	VAMP1	VAMP1
847	VAMP2	VAMP2
847	VPS13A	VPS13A
847	VPS13D	VPS13D
847	VPS16	VPS16
847	VPS41	VPS41
847	VPS4A	VPS4A
847	WDR45	WDR45
847	WDR73	WDR73
847	YIF1B	YIF1B
847	YY1	YY1
847	ZSWIM6	ZSWIM6
847	AAAS	AAAS
847	AASS	AASS
847	ABCB7	ABCB7
847	ACSF3	ACSF3
847	AFG3L2	AFG3L2
847	ANO10	ANO10
847	ATCAY	ATCAY
847	AUH	AUH
847	CA8	CA8
847	CIZ1	CIZ1
847	CLN8	CLN8
847	COL6A3	COL6A3
847	CTSD	CTSD
847	CWF19L1	CWF19L1
847	CYP27A1	CYP27A1
847	DCC	DCC
847	DNAJC5	DNAJC5
847	ELOVL4	ELOVL4
847	FGF14	FGF14
847	GRID2	GRID2
847	GRM1	GRM1
847	HTT	HTT
847	ITPR1	ITPR1
847	KCNC3	KCNC3
847	KCND3	KCND3
847	KIF1A	KIF1A
847	MAL	MAL
847	NUS1	NUS1
847	PCDH12	PCDH12
847	PDYN	PDYN
847	PLP1	PLP1
847	PRKCG	PRKCG
847	RNASEH2A	RNASEH2A
847	SACS	SACS
847	SIL1	SIL1
847	SLC1A3	SLC1A3
847	SLC6A5	SLC6A5
847	SNX14	SNX14
847	SPG7	SPG7
847	STUB1	STUB1
847	TGM6	TGM6
847	TMEM240	TMEM240
847	TPP1	TPP1
847	TTBK2	TTBK2
847	WFS1	WFS1
847	WWOX	WWOX
847	AARS2	AARS2
847	ABCA1	ABCA1
847	ABCB11	ABCB11
847	ABCB4	ABCB4
847	ABCD1	ABCD1
847	ABCD4	ABCD4
847	ABCG5	ABCG5
847	ABCG8	ABCG8
847	ABHD12	ABHD12
847	ABHD5	ABHD5
847	ACAD8	ACAD8
847	ACAD9	ACAD9
847	ACADM	ACADM
847	ACADS	ACADS
847	ACADSB	ACADSB
847	ACADVL	ACADVL
847	ACAT1	ACAT1
847	ACO2	ACO2
847	ACY1	ACY1
847	ADA	ADA
847	ADGRG1	ADGRG1
847	ADSL	ADSL
847	AGA	AGA
847	AGK	AGK
847	AGL	AGL
847	AGPS	AGPS
847	AGXT	AGXT
847	AHI1	AHI1
847	AIFM1	AIFM1
847	AKR1D1	AKR1D1
847	ALAD	ALAD
847	ALAS2	ALAS2
847	ALDH3A2	ALDH3A2
847	ALDH4A1	ALDH4A1
847	ALDH5A1	ALDH5A1
847	ALDH6A1	ALDH6A1
847	ALDH7A1	ALDH7A1
847	ALDOA	ALDOA
847	ALDOB	ALDOB
847	ALG1	ALG1
847	ALG11	ALG11
847	ALG12	ALG12
847	ALG13	ALG13
847	ALG3	ALG3
847	ALG6	ALG6
847	ALG8	ALG8
847	ALG9	ALG9
847	ALMS1	ALMS1
847	ALPL	ALPL
847	AMACR	AMACR
847	AMN	AMN
847	AMPD2	AMPD2
847	AMT	AMT
847	ANKS6	ANKS6
847	APOA1	APOA1
847	APOA5	APOA5
847	APOB	APOB
847	APOC2	APOC2
847	APOE	APOE
847	APOPT1	APOPT1
847	APRT	APRT
847	ARG1	ARG1
847	ARL13B	ARL13B
847	ARL6	ARL6
847	ARSB	ARSB
847	ARSE	ARSE
847	ASAH1	ASAH1
847	ASPA	ASPA
847	ASS1	ASS1
847	ATAD3A	ATAD3A
847	ATIC	ATIC
847	ATN1	ATN1
847	ATP6AP1	ATP6AP1
847	ATP6V0A2	ATP6V0A2
847	ATP7A	ATP7A
847	ATP8A2	ATP8A2
847	ATP8B1	ATP8B1
847	ATPAF2	ATPAF2
847	ATXN1	ATXN1
847	ATXN10	ATXN10
847	ATXN7	ATXN7
847	B3GALNT2	B3GALNT2
847	B3GALT6	B3GALT6
847	B3GAT3	B3GAT3
847	B3GLCT	B3GLCT
847	B4GALT1	B4GALT1
847	B4GALT7	B4GALT7
847	B4GAT1	B4GAT1
847	B9D2	B9D2
847	BAAT	BAAT
847	BBS1	BBS1
847	BBS10	BBS10
847	BBS12	BBS12
847	BBS2	BBS2
847	BBS4	BBS4
847	BBS5	BBS5
847	BBS7	BBS7
847	BBS9	BBS9
847	BCKDHA	BCKDHA
847	BCKDHB	BCKDHB
847	BCKDK	BCKDK
847	BDNF	BDNF
847	BOLA3	BOLA3
847	BTD	BTD
847	C12orf65	C12orf65
847	C1QBP	C1QBP
847	C21orf2	C21orf2
847	C2CD3	C2CD3
847	C5orf42	C5orf42
847	C9orf72	C9orf72
847	CA5A	CA5A
847	CAMTA1	CAMTA1
847	CASK	CASK
847	CAT	CAT
847	CBS	CBS
847	CC2D2A	CC2D2A
847	CCDC115	CCDC115
847	CENPF	CENPF
847	CEP104	CEP104
847	CEP120	CEP120
847	CEP164	CEP164
847	CEP290	CEP290
847	CEP41	CEP41
847	CEP83	CEP83
847	CFAP43	CFAP43
847	CHCHD10	CHCHD10
847	CHKB	CHKB
847	CHMP1A	CHMP1A
847	CHMP2B	CHMP2B
847	CHST14	CHST14
847	CHST3	CHST3
847	CHST6	CHST6
847	CHSY1	CHSY1
847	CISD2	CISD2
847	CLCN2	CLCN2
847	CLDN16	CLDN16
847	CLDN19	CLDN19
847	CLN6	CLN6
847	CLPP	CLPP
847	CNNM2	CNNM2
847	COA3	COA3
847	COA6	COA6
847	COG1	COG1
847	COG4	COG4
847	COG5	COG5
847	COG6	COG6
847	COG7	COG7
847	COG8	COG8
847	COQ2	COQ2
847	COQ4	COQ4
847	COQ6	COQ6
847	COQ8A	COQ8A
847	COQ8B	COQ8B
847	COQ9	COQ9
847	COX14	COX14
847	COX6A1	COX6A1
847	COX6B1	COX6B1
847	COX7B	COX7B
847	CP	CP
847	CPOX	CPOX
847	CPS1	CPS1
847	CPT1A	CPT1A
847	CPT2	CPT2
847	CRB2	CRB2
847	CSPP1	CSPP1
847	CTH	CTH
847	CTNS	CTNS
847	CTSA	CTSA
847	CTSC	CTSC
847	CTSK	CTSK
847	CUBN	CUBN
847	CYC1	CYC1
847	CYCS	CYCS
847	CYP2U1	CYP2U1
847	CYP7B1	CYP7B1
847	D2HGDH	D2HGDH
847	DAG1	DAG1
847	DARS	DARS
847	DARS2	DARS2
847	DBH	DBH
847	DBT	DBT
847	DCAF10	DCAF10
847	DCDC2	DCDC2
847	DCTN1	DCTN1
847	DCXR	DCXR
847	DDHD2	DDHD2
847	DDX59	DDX59
847	DGUOK	DGUOK
847	DHCR24	DHCR24
847	DHCR7	DHCR7
847	DHFR	DHFR
847	DHODH	DHODH
847	DHTKD1	DHTKD1
847	DKC1	DKC1
847	DMPK	DMPK
847	DMXL2	DMXL2
847	DNA2	DNA2
847	DNAH1	DNAH1
847	DNAJC19	DNAJC19
847	DNM1L	DNM1L
847	DNMT1	DNMT1
847	DOLK	DOLK
847	DPAGT1	DPAGT1
847	DPM1	DPM1
847	DPM2	DPM2
847	DPM3	DPM3
847	DPYD	DPYD
847	DPYS	DPYS
847	DRD2	DRD2
847	DRD5	DRD5
847	DYM	DYM
847	DYNC2H1	DYNC2H1
847	DYNC2LI1	DYNC2LI1
847	EARS2	EARS2
847	EBP	EBP
847	EIF2B1	EIF2B1
847	EIF2B2	EIF2B2
847	EIF2B3	EIF2B3
847	EIF2B4	EIF2B4
847	EIF2B5	EIF2B5
847	ELAC2	ELAC2
847	ENO3	ENO3
847	EPG5	EPG5
847	EPM2A	EPM2A
847	ERCC6	ERCC6
847	ETFA	ETFA
847	ETFB	ETFB
847	ETFDH	ETFDH
847	ETHE1	ETHE1
847	EVC	EVC
847	EVC2	EVC2
847	EXOSC3	EXOSC3
847	EXT1	EXT1
847	EXT2	EXT2
847	FAH	FAH
847	FAR1	FAR1
847	FARS2	FARS2
847	FASTKD2	FASTKD2
847	FBP1	FBP1
847	FBXL4	FBXL4
847	FDXR	FDXR
847	FECH	FECH
847	FGFR2	FGFR2
847	FH	FH
847	FKRP	FKRP
847	FKTN	FKTN
847	FLAD1	FLAD1
847	FLVCR1	FLVCR1
847	FMO3	FMO3
847	FOXP2	FOXP2
847	FTCD	FTCD
847	FUT8	FUT8
847	G6PC	G6PC
847	G6PC3	G6PC3
847	GAA	GAA
847	GABRG2	GABRG2
847	GALC	GALC
847	GALE	GALE
847	GALK1	GALK1
847	GALNS	GALNS
847	GALNT3	GALNT3
847	GALT	GALT
847	GAMT	GAMT
847	GARS	GARS
847	GATM	GATM
847	GBA2	GBA2
847	GBE1	GBE1
847	GCLC	GCLC
847	GDAP1	GDAP1
847	GFAP	GFAP
847	GFER	GFER
847	GFM1	GFM1
847	GFPT1	GFPT1
847	GIF	GIF
847	GK	GK
847	GLA	GLA
847	GLDC	GLDC
847	GLI3	GLI3
847	GLIS2	GLIS2
847	GLRX5	GLRX5
847	GLUD1	GLUD1
847	GLUL	GLUL
847	GLYCTK	GLYCTK
847	GMPPB	GMPPB
847	GNE	GNE
847	GNMT	GNMT
847	GNPAT	GNPAT
847	GNPTAB	GNPTAB
847	GNPTG	GNPTG
847	GNS	GNS
847	GOSR2	GOSR2
847	GPAA1	GPAA1
847	GPD1	GPD1
847	GPHN	GPHN
847	GRHPR	GRHPR
847	GSS	GSS
847	GTPBP3	GTPBP3
847	GUSB	GUSB
847	GYG1	GYG1
847	GYS1	GYS1
847	GYS2	GYS2
847	HAAO	HAAO
847	HADH	HADH
847	HADHA	HADHA
847	HADHB	HADHB
847	HAMP	HAMP
847	HCCS	HCCS
847	HEXB	HEXB
847	HFE	HFE
847	HFE2	HFE2
847	HGD	HGD
847	HGSNAT	HGSNAT
847	HLCS	HLCS
847	HMBS	HMBS
847	HMGCL	HMGCL
847	HMGCS2	HMGCS2
847	HNF1B	HNF1B
847	HOGA1	HOGA1
847	HPD	HPD
847	HPS1	HPS1
847	HSD17B4	HSD17B4
847	HSD3B7	HSD3B7
847	HYAL1	HYAL1
847	HYLS1	HYLS1
847	IARS2	IARS2
847	IBA57	IBA57
847	ICK	ICK
847	IDH2	IDH2
847	IDS	IDS
847	IDUA	IDUA
847	IER3IP1	IER3IP1
847	IFT122	IFT122
847	IFT140	IFT140
847	IFT172	IFT172
847	IFT27	IFT27
847	IFT43	IFT43
847	IFT52	IFT52
847	IFT80	IFT80
847	INPP5E	INPP5E
847	INVS	INVS
847	IQCB1	IQCB1
847	ISCU	ISCU
847	ISG15	ISG15
847	ISPD	ISPD
847	ITPA	ITPA
847	IVD	IVD
847	KARS	KARS
847	KCNJ10	KCNJ10
847	KCNK18	KCNK18
847	KCNQ3	KCNQ3
847	KIAA0586	KIAA0586
847	KIF7	KIF7
847	KYNU	KYNU
847	LAMP2	LAMP2
847	LARGE1	LARGE1
847	LARS2	LARS2
847	LBR	LBR
847	LCAT	LCAT
847	LCT	LCT
847	LDHA	LDHA
847	LDLR	LDLR
847	LDLRAP1	LDLRAP1
847	LIAS	LIAS
847	LIPA	LIPA
847	LIPC	LIPC
847	LIPT1	LIPT1
847	LMBRD1	LMBRD1
847	LONP1	LONP1
847	LPIN1	LPIN1
847	LPL	LPL
847	LZTFL1	LZTFL1
847	MAGT1	MAGT1
847	MAN1B1	MAN1B1
847	MAN2B1	MAN2B1
847	MANBA	MANBA
847	MAOA	MAOA
847	MAPKBP1	MAPKBP1
847	MAT1A	MAT1A
847	MCCC1	MCCC1
847	MCCC2	MCCC2
847	MCEE	MCEE
847	MCOLN1	MCOLN1
847	MDH2	MDH2
847	MFF	MFF
847	MFN2	MFN2
847	MFSD8	MFSD8
847	MGAT2	MGAT2
847	MGME1	MGME1
847	MKKS	MKKS
847	MKS1	MKS1
847	MLYCD	MLYCD
847	MMAA	MMAA
847	MMAB	MMAB
847	MMACHC	MMACHC
847	MMADHC	MMADHC
847	MOCS1	MOCS1
847	MOCS2	MOCS2
847	MOGS	MOGS
847	MPDU1	MPDU1
847	MPI	MPI
847	MPV17	MPV17
847	MR1	MR1
847	MRPL3	MRPL3
847	MRPS22	MRPS22
847	MRPS34	MRPS34
847	MSMO1	MSMO1
847	MTHFR	MTHFR
847	MTO1	MTO1
847	MTPAP	MTPAP
847	MTR	MTR
847	MTRR	MTRR
847	MTTP	MTTP
847	MUT	MUT
847	MVK	MVK
847	NAGA	NAGA
847	NAGLU	NAGLU
847	NAGS	NAGS
847	NARS2	NARS2
847	NDUFA11	NDUFA11
847	NDUFA4	NDUFA4
847	NDUFA9	NDUFA9
847	NDUFAF1	NDUFAF1
847	NDUFAF2	NDUFAF2
847	NDUFAF3	NDUFAF3
847	NDUFAF4	NDUFAF4
847	NDUFB11	NDUFB11
847	NDUFB3	NDUFB3
847	NDUFB9	NDUFB9
847	NDUFS2	NDUFS2
847	NDUFS3	NDUFS3
847	NDUFS6	NDUFS6
847	NDUFV2	NDUFV2
847	NEK1	NEK1
847	NEK8	NEK8
847	NEU1	NEU1
847	NFU1	NFU1
847	NHLRC1	NHLRC1
847	NOP56	NOP56
847	NPHP1	NPHP1
847	NPHP3	NPHP3
847	NPHP4	NPHP4
847	NSDHL	NSDHL
847	NT5C3A	NT5C3A
847	NUBPL	NUBPL
